chunk_id	layer	section	para	seq	class	raw_text	book	chapter	verses	target	confidence	resolution	carried_from	divergence_id	pair_confidence	witness_target	divergence_class	divergence_why
ddc-1-02	la	la	{¶21}	5	BOOK CH V	Mat. xix. 26.	Matt	19	26	Matt 19:26	high	book-named				Matt 19:26		
ddc-1-02	la	la	{¶21}	6	BOOK CH V	Luc. i. 37.	Luke	1	37	Luke 1:37	high	book-named				Luke 1:37		
ddc-1-02	la	la	{¶21}	7	BOOK CH V	Gen. xvii. 1.	Gen	17	1	Gen 17:1	high	book-named				Gen 17:1		
ddc-1-02	la	la	{¶21}	8	BOOK CH V	Ruth. i. 21.	Ruth	1	21	Ruth 1:21	high	book-named				Ruth 1:21		
ddc-1-02	la	la	{¶21}	9	BOOK CH V	Jer. xxxii. 18.	Jer	32	18	Jer 32:18	high	book-named				Jer 32:18		
ddc-1-02	la	la	{¶21}	10	BOOK CH V	Gen. xiv. 22.	Gen	14	22	Gen 14:22	high	book-named				Gen 14:22		
ddc-1-02	la	la	{¶21}	11	BOOK CH V	2 Cor. vi. 18.	2Cor	6	18	2Cor 6:18	high	book-named				2Cor 6:18		
ddc-1-02	la	la	{¶21}	12	BOOK CH V	Apoc. i. 8.	Rev	1	8	Rev 1:8	high	book-named				Rev 1:8		
ddc-1-02	la	la	{¶21}	13	BOOK CH V	1 Tim. vi. 15.	1Tim	6	15	1Tim 6:15	high	book-named				1Tim 6:15		
ddc-1-02	la	la	{¶21}	14	BOOK CH V	2 Tim. ii. 13.	2Tim	2	13	2Tim 2:13	high	book-named				2Tim 2:13		
ddc-1-02	la	la	{¶21}	15	BOOK CH V	Tit. i. 2.	Titus	1	2	Titus 1:2	high	book-named				Titus 1:2		
ddc-1-02	la	la	{¶21}	16	BOOK CH V	Heb. vi. 18.	Heb	6	18	Heb 6:18	high	book-named				Heb 6:18		
ddc-1-02	la	la	{¶22}	0	BOOK CH V	Deut. iv. 35.	Deut	4	35	Deut 4:35	high	book-named				Deut 4:35		
ddc-1-02	la	la	{¶22}	1	— — V	v. 39	Deut	4	39	Deut 4:39	carried	book-and-chapter-carried	ddc-1-02:la:{¶22}:0			Deut 4:39		
ddc-1-02	la	la	{¶22}	2	— CH V	cap. vi. 4.	Deut	6	4	Deut 6:4	carried	book-carried	ddc-1-02:la:{¶22}:1			Deut 6:4		
ddc-1-02	la	la	{¶22}	3	— CH V	et xxxii. 39.	Deut	32	39	Deut 32:39	carried	book-carried	ddc-1-02:la:{¶22}:2			Deut 32:39		
ddc-1-02	la	la	{¶22}	4	BOOK CH V	1 Reg. viii. 60.	1Kgs	8	60	1Kgs 8:60	high	book-named				1Kgs 8:60		
ddc-1-02	la	la	{¶22}	5	BOOK CH V	2 Reg. xix. 15.	2Kgs	19	15	2Kgs 19:15	high	book-named				2Kgs 19:15		
ddc-1-02	la	la	{¶22}	6	BOOK CH V	Isa. xliv. 1.	Isa	44	1	Isa 44:1	high	book-named		d19	plausible	Isa 44:6	versification	J–T Isa 44 begins at Isa 44:6 (read, leaf 581)
ddc-1-02	la	la	{¶22}	7	— — V	v. 3	Isa	44	3	Isa 44:3	carried	book-and-chapter-carried	ddc-1-02:la:{¶22}:6	d20	plausible	Isa 44:8	versification	J–T Isa 44 begins at Isa 44:6 (read, leaf 581)
ddc-1-02	la	la	{¶22}	8	— CH V	et xlv. 5.	Isa	45	5	Isa 45:5	carried	book-carried	ddc-1-02:la:{¶22}:7			Isa 45:5		
ddc-1-02	la	la	{¶22}	9	— — V	v. 21	Isa	45	21	Isa 45:21	carried	book-and-chapter-carried	ddc-1-02:la:{¶22}:8			Isa 45:21		
ddc-1-02	la	la	{¶22}	10	— CH V	cap. xlvi. 9.	Isa	46	9	Isa 46:9	carried	book-carried	ddc-1-02:la:{¶22}:9			Isa 46:9		
ddc-1-02	la	la	{¶22}	11	BOOK CH —	Marc. xii.	Mark	12		Mark 12	high	book-named		d22	plausible	Mark 12:28	unchecked	different books, or a chapter-only citation
ddc-1-02	la	la	{¶22}	12	— — V	v. 29	Mark	12	29	Mark 12:29	carried	book-and-chapter-carried	ddc-1-02:la:{¶22}:11			Mark 12:29		
ddc-1-02	la	la	{¶22}	13	BOOK CH V	Deut. vi. 4.	Deut	6	4	Deut 6:4	high	book-named				Deut 6:4		
ddc-1-02	la	la	{¶22}	15	BOOK CH V	Joan. xvii. 3.	John	17	3	John 17:3	high	book-named				John 17:3		
ddc-1-02	la	la	{¶22}	16	BOOK CH V	Rom. iii. 30.	Rom	3	30	Rom 3:30	high	book-named				Rom 3:30		
ddc-1-02	la	la	{¶22}	17	BOOK CH V	1 Cor. viii. 4.	1Cor	8	4	1Cor 8:4	high	book-named				1Cor 8:4		
ddc-1-02	la	la	{¶22}	18	— — V	v. 6	1Cor	8	6	1Cor 8:6	carried	book-and-chapter-carried	ddc-1-02:la:{¶22}:17			1Cor 8:6		
ddc-1-02	la	la	{¶22}	19	BOOK CH V	Gal. iii. 20.	Gal	3	20	Gal 3:20	high	book-named				Gal 3:20		
ddc-1-02	la	la	{¶22}	20	BOOK CH V	Eph. iv. 6.	Eph	4	6	Eph 4:6	high	book-named				Eph 4:6		
ddc-1-02	la	la	{¶22}	21	BOOK CH V	1 Tim. ii. 5.	1Tim	2	5	1Tim 2:5	high	book-named				1Tim 2:5		
ddc-1-02	la	la	{¶22}	22	BOOK CH V	Gen. i. 1.	Gen	1	1	Gen 1:1	high	book-named				Gen 1:1		
ddc-1-02	la	la	{¶22}	23	BOOK CH V	Psal. vii. 10	Ps	7	10	Ps 7:10	high	book-named				Ps 7:10		
ddc-1-02	la	la	{¶22}	24	— CH V	et lxxxvi. 10.	Ps	86	10	Ps 86:10	carried	book-carried	ddc-1-02:la:{¶22}:23			Ps 86:10		
ddc-1-02	la	la	{¶22}	25	BOOK CH V	Psal. xviii. 32.	Ps	18	32	Ps 18:32	high	book-named		d23	plausible	Ps 18:31	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-1-02	la	la	{¶24}	0	BOOK CH V	Deut. xxxii. 40.	Deut	32	40	Deut 32:40	high	book-named				Deut 32:40		
ddc-1-02	la	la	{¶24}	1	BOOK CH V	Psal. xlii. 3.	Ps	42	3	Ps 42:3	high	book-named		d24	plausible	Ps 42:2	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-1-02	la	la	{¶24}	2	BOOK CH V	Joan. v. 26.	John	5	26	John 5:26	high	book-named				John 5:26		
ddc-1-02	la	la	{¶25}	0	BOOK CH V	Gen. vi. 5.	Gen	6	5	Gen 6:5	high	book-named				Gen 6:5		
ddc-1-02	la	la	{¶25}	1	— CH V	et xviii. 14.	Gen	18	14	Gen 18:14	carried	book-carried	ddc-1-02:la:{¶25}:0			Gen 18:14		
ddc-1-02	la	la	{¶25}	2	BOOK CH V	1 Chron. xxviii. 9.	1Chr	28	9	1Chr 28:9	high	book-named				1Chr 28:9		
ddc-1-02	la	la	{¶25}	3	BOOK CH V	2 Chron. vi. 30.	2Chr	6	30	2Chr 6:30	high	book-named				2Chr 6:30		
ddc-1-02	la	la	{¶25}	4	BOOK CH V	Psal. xxxiii. 15.	Ps	33	15	Ps 33:15	high	book-named				Ps 33:15		
ddc-1-02	la	la	{¶25}	5	— CH V	et cxxxix. 2.	Ps	139	2	Ps 139:2	carried	book-carried	ddc-1-02:la:{¶25}:4			Ps 139:2		
ddc-1-02	la	la	{¶25}	6	— — V	v. 4	Ps	139	4	Ps 139:4	carried	book-and-chapter-carried	ddc-1-02:la:{¶25}:5			Ps 139:4		
ddc-1-02	la	la	{¶25}	7	— CH V	et cxlvii. 5.	Ps	147	5	Ps 147:5	carried	book-carried	ddc-1-02:la:{¶25}:6			Ps 147:5		
ddc-1-02	la	la	{¶25}	8	BOOK CH V-LIST	Job. xi. 7, 8, 9.	Job	11	7,8,9	Job 11:7,8,9	high	book-named		d25	plausible	Job 11:7,8,9		
ddc-1-02	la	la	{¶25}	9	— CH V	et xxvi. 6.	Job	26	6	Job 26:6	carried	book-carried	ddc-1-02:la:{¶25}:8			Job 26:6		
ddc-1-02	la	la	{¶25}	10	BOOK CH V	Prov. xv. 11.	Prov	15	11	Prov 15:11	high	book-named				Prov 15:11		
ddc-1-02	la	la	{¶25}	11	— CH V	et xvi. 2.	Prov	16	2	Prov 16:2	carried	book-carried	ddc-1-02:la:{¶25}:10			Prov 16:2		
ddc-1-02	la	la	{¶25}	12	— CH V	et xvii. 3.	Prov	17	3	Prov 17:3	carried	book-carried	ddc-1-02:la:{¶25}:11			Prov 17:3		
ddc-1-02	la	la	{¶25}	13	BOOK CH V	Isa. xl. 28.	Isa	40	28	Isa 40:28	high	book-named				Isa 40:28		
ddc-1-02	la	la	{¶25}	14	BOOK CH V	Jer. xvii. 10.	Jer	17	10	Jer 17:10	high	book-named				Jer 17:10		
ddc-1-02	la	la	{¶25}	15	BOOK CH V	Act. i. 24.	Acts	1	24	Acts 1:24	high	book-named				Acts 1:24		
ddc-1-02	la	la	{¶25}	16	BOOK CH V-LIST	Jer. xxiii. 23, 24.	Jer	23	23,24	Jer 23:23,24	high	book-named				Jer 23:23,24		
ddc-1-02	la	la	{¶25}	17	BOOK CH V	Heb. iv. 13.	Heb	4	13	Heb 4:13	high	book-named				Heb 4:13		
ddc-1-02	la	la	{¶25}	18	BOOK CH V	Dan. ii. 10.	Dan	2	10	Dan 2:10	high	book-named				Dan 2:10		
ddc-1-02	la	la	{¶25}	19	BOOK CH V	Rom. xvi. 27.	Rom	16	27	Rom 16:27	high	book-named				Rom 16:27		
ddc-1-02	la	la	{¶25}	20	BOOK CH V	1 Tim. i. 17.	1Tim	1	17	1Tim 1:17	high	book-named				1Tim 1:17		
ddc-1-02	la	la	{¶25}	21	BOOK CH V	Deut. xxxi. 16.	Deut	31	16	Deut 31:16	high	book-named				Deut 31:16		
ddc-1-02	la	la	{¶25}	22	— — V-LIST	et v. 20, 21.	Deut	31	20,21	Deut 31:20,21	cross-layer	et-v-settled-by-english-layer	ddc-1-02:la:{¶25}:21			Deut 31:20,21		
ddc-1-02	la	la	{¶25}	23	BOOK CH V	2 Reg. viii. 12.	2Kgs	8	12	2Kgs 8:12	high	book-named				2Kgs 8:12		
ddc-1-02	la	la	{¶26}	0	BOOK CH V	Exod. xv. 11.	Exod	15	11	Exod 15:11	high	book-named				Exod 15:11		
ddc-1-02	la	la	{¶26}	1	BOOK CH V	Jos. xxiv. 19.	Josh	24	19	Josh 24:19	high	book-named				Josh 24:19		
ddc-1-02	la	la	{¶26}	2	BOOK CH V	1 Sam. ii. 2.	1Sam	2	2	1Sam 2:2	high	book-named				1Sam 2:2		
ddc-1-02	la	la	{¶26}	3	— CH V	et vi. 20.	1Sam	6	20	1Sam 6:20	carried	book-carried	ddc-1-02:la:{¶26}:2			1Sam 6:20		
ddc-1-02	la	la	{¶26}	4	BOOK CH V	Job. xv. 15.	Job	15	15	Job 15:15	high	book-named				Job 15:15		
ddc-1-02	la	la	{¶26}	5	BOOK CH V	Isa. vi. 2.	Isa	6	2	Isa 6:2	high	book-named				Isa 6:2		
ddc-1-02	la	la	{¶26}	6	— — V	v. 3	Isa	6	3	Isa 6:3	carried	book-and-chapter-carried	ddc-1-02:la:{¶26}:5	d27	plausible	Isa 6:2,3	unchecked	no J–T division read for this chapter
ddc-1-02	la	la	{¶26}	7	— CH V	cap. xl. 25.	Isa	40	25	Isa 40:25	carried	book-carried	ddc-1-02:la:{¶26}:6			Isa 40:25		
ddc-1-02	la	la	{¶26}	8	— CH V	et xli. 20.	Isa	41	20	Isa 41:20	carried	book-carried	ddc-1-02:la:{¶26}:7			Isa 41:20		
ddc-1-02	la	la	{¶26}	9	BOOK CH V	Abac. i. 13.	Hab	1	13	Hab 1:13	high	book-named				Hab 1:13		
ddc-1-02	la	la	{¶27}	0	BOOK CH V	Exod. xxxiv. 6.	Exod	34	6	Exod 34:6	high	book-named				Exod 34:6		
ddc-1-02	la	la	{¶27}	1	BOOK CH V	Psal. lxxxvi. 15.	Ps	86	15	Ps 86:15	high	book-named				Ps 86:15		
ddc-1-02	la	la	{¶27}	2	— CH V	et ciii. 8.	Ps	103	8	Ps 103:8	carried	book-carried	ddc-1-02:la:{¶27}:1			Ps 103:8		
ddc-1-02	la	la	{¶27}	4	— CH V	et xxv. 6.	Ps	25	6	Ps 25:6	carried	book-carried	ddc-1-02:la:{¶27}:3			Ps 25:6		
ddc-1-02	la	la	{¶27}	5	— — V	v. 17	Ps	25	17	Ps 25:17	carried	book-and-chapter-carried	ddc-1-02:la:{¶27}:4	d30	suspect	Ps 25:17	unchecked	no J–T division read for this chapter
ddc-1-02	la	la	{¶27}	6	— CH V	et cxix. 68.	Ps	119	68	Ps 119:68	carried	book-carried	ddc-1-02:la:{¶27}:5			Ps 119:68		
ddc-1-02	la	la	{¶27}	7	BOOK CH V	Lam. iii. 22.	Lam	3	22	Lam 3:22	high	book-named				Lam 3:22		
ddc-1-02	la	la	{¶27}	8	BOOK CH V	Mat. xix. 17.	Matt	19	17	Matt 19:17	high	book-named				Matt 19:17		
ddc-1-02	la	la	{¶27}	9	BOOK CH V	Luc. vi. 36.	Luke	6	36	Luke 6:36	high	book-named				Luke 6:36		
ddc-1-02	la	la	{¶27}	10	BOOK CH V	2 Cor. i. 3.	2Cor	1	3	2Cor 1:3	high	book-named				2Cor 1:3		
ddc-1-02	la	la	{¶27}	11	BOOK CH V	Eph. ii. 4.	Eph	2	4	Eph 2:4	high	book-named				Eph 2:4		
ddc-1-02	la	la	{¶27}	12	BOOK CH V	1 Joan. iv. 8.	1John	4	8	1John 4:8	high	book-named				1John 4:8		
ddc-1-02	la	la	{¶28}	0	BOOK CH V	Psal. xix. 8.	Ps	19	8	Ps 19:8	high	book-named		d31	plausible	Ps 19:7	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-1-02	la	la	{¶28}	1	BOOK CH V	Joan. vii. 28.	John	7	28	John 7:28	high	book-named				John 7:28		
ddc-1-02	la	la	{¶28}	2	BOOK CH V	Rom. iii. 4.	Rom	3	4	Rom 3:4	high	book-named				Rom 3:4		
ddc-1-02	la	la	{¶28}	3	BOOK CH V	2 Tim. ii. 13.	2Tim	2	13	2Tim 2:13	high	book-named				2Tim 2:13		
ddc-1-02	la	la	{¶28}	4	BOOK CH V	1 Cor. i. 9.	1Cor	1	9	1Cor 1:9	high	book-named				1Cor 1:9		
ddc-1-02	la	la	{¶28}	5	— CH V	et x. 13.	1Cor	10	13	1Cor 10:13	carried	book-carried	ddc-1-02:la:{¶28}:4			1Cor 10:13		
ddc-1-02	la	la	{¶28}	6	BOOK CH V	Apoc. vi. 10.	Rev	6	10	Rev 6:10	high	book-named				Rev 6:10		
ddc-1-02	la	la	{¶29}	0	BOOK CH V	Deut. xxxii. 4.	Deut	32	4	Deut 32:4	high	book-named				Deut 32:4		
ddc-1-02	la	la	{¶29}	1	BOOK CH V	Psal. xxxvi. 7.	Ps	36	7	Ps 36:7	high	book-named		d32	plausible	Ps 36:6	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-1-02	la	la	{¶29}	2	— CH V	et cxix. 137.	Ps	119	137	Ps 119:137	carried	book-carried	ddc-1-02:la:{¶29}:1			Ps 119:137		
ddc-1-02	la	la	{¶29}	3	BOOK CH V	Isa. v. 16.	Isa	5	16	Isa 5:16	high	book-named				Isa 5:16		
ddc-1-02	la	la	{¶29}	4	BOOK CH V	Rom. xi. 22.	Rom	11	22	Rom 11:22	high	book-named				Rom 11:22		
ddc-1-02	la	la	{¶30}	0	BOOK CH V	Psal. xvi. 11.	Ps	16	11	Ps 16:11	high	book-named				Ps 16:11		
ddc-1-02	la	la	{¶30}	1	— CH V	et civ. 1.	Ps	104	1	Ps 104:1	carried	book-carried	ddc-1-02:la:{¶30}:0			Ps 104:1		
ddc-1-02	la	la	{¶30}	2	BOOK CH V	Dan. vii. 10.	Dan	7	10	Dan 7:10	high	book-named				Dan 7:10		
ddc-1-02	la	la	{¶30}	3	BOOK CH V	Mat. v. 48.	Matt	5	48	Matt 5:48	high	book-named				Matt 5:48		
ddc-1-02	la	la	{¶30}	4	BOOK CH V	1 Tim. i. 11.	1Tim	1	11	1Tim 1:11	high	book-named				1Tim 1:11		
ddc-1-02	la	la	{¶30}	5	— CH V	et vi. 15.	1Tim	6	15	1Tim 6:15	carried	book-carried	ddc-1-02:la:{¶30}:4			1Tim 6:15		
ddc-1-02	la	la	{¶31}	0	BOOK CH V+&c	Exod. xix. 18, &c.	Exod	19	18	Exod 19:18 &c.	high	book-named				Exod 19:18 &c.		
ddc-1-02	la	la	{¶31}	1	— CH V+&c	et xxiv. 10. &c.	Exod	24	10	Exod 24:10 &c.	carried	book-carried	ddc-1-02:la:{¶31}:0			Exod 24:10 &c.		
ddc-1-02	la	la	{¶31}	2	— CH V-LIST	et xxxiii. 9, 10.	Exod	33	9,10	Exod 33:9,10	carried	book-carried	ddc-1-02:la:{¶31}:1			Exod 33:9,10		
ddc-1-02	la	la	{¶31}	3	— — V	v. 18	Exod	33	18	Exod 33:18	carried	book-and-chapter-carried	ddc-1-02:la:{¶31}:2	d33	plausible	Exod 33:18 &c.		
ddc-1-02	la	la	{¶31}	4	BOOK CH V	1 Reg. xix. 11.	1Kgs	19	11	1Kgs 19:11	high	book-named				1Kgs 19:11		
ddc-1-02	la	la	{¶31}	5	— CH V-PAIR	cap. viii. 10. 11.	1Kgs	8	10,11	1Kgs 8:10,11	carried	book-carried	ddc-1-02:la:{¶31}:4	d34	plausible	1Kgs 8:10,11		
ddc-1-02	la	la	{¶31}	6	— CH V	et xxii. 19.	1Kgs	22	19	1Kgs 22:19	carried	book-carried	ddc-1-02:la:{¶31}:5			1Kgs 22:19		
ddc-1-02	la	la	{¶31}	7	BOOK CH V+&c	Psal. xviii. 8. &c.	Ps	18	8	Ps 18:8 &c.	high	book-named				Ps 18:8 &c.		
ddc-1-02	la	la	{¶31}	8	— CH —	et civ.	Ps	104		Ps 104	carried	book-carried	ddc-1-02:la:{¶31}:7			Ps 104		
ddc-1-02	la	la	{¶31}	9	BOOK CH V+&c	Mic. i. 3. &c.	Mic	1	3	Mic 1:3 &c.	high	book-named				Mic 1:3 &c.		
ddc-1-02	la	la	{¶31}	10	BOOK CH V+&c	Nahum. i. 3. &c.	Nah	1	3	Nah 1:3 &c.	high	book-named				Nah 1:3 &c.		
ddc-1-02	la	la	{¶31}	11	BOOK CH —	Isa. vi.	Isa	6		Isa 6	high	book-named				Isa 6		
ddc-1-02	la	la	{¶31}	12	BOOK CH —	Ezech. i.	Ezek	1		Ezek 1	high	book-named				Ezek 1		
ddc-1-02	la	la	{¶31}	13	— CH V-LIST	et viii. 1, 2, 3.	Ezek	8	1,2,3	Ezek 8:1,2,3	carried	book-carried	ddc-1-02:la:{¶31}:12	d35	plausible	Ezek 8:1,2,3		
ddc-1-02	la	la	{¶31}	14	— CH V+&c	et x. 1. &c.	Ezek	10	1	Ezek 10:1 &c.	carried	book-carried	ddc-1-02:la:{¶31}:13			Ezek 10:1 &c.		
ddc-1-02	la	la	{¶31}	15	— CH V-LIST	et xliii. 2, 3.	Ezek	43	2,3	Ezek 43:2,3	carried	book-carried	ddc-1-02:la:{¶31}:14			Ezek 43:2,3		
ddc-1-02	la	la	{¶31}	16	BOOK CH V+&c	Abac. iii. 3. &c.	Hab	3	3	Hab 3:3 &c.	high	book-named				Hab 3:3 &c.		
ddc-1-02	la	la	{¶31}	17	BOOK CH V	Dan. vii. 9.	Dan	7	9	Dan 7:9	high	book-named				Dan 7:9		
ddc-1-02	la	la	{¶31}	18	BOOK CH —	Apoc. iv.	Rev	4		Rev 4	high	book-named				Rev 4		
ddc-1-02	la	la	{¶32}	0	BOOK CH V	Jud. xiii. 18.	Judg	13	18	Judg 13:18	high	book-named				Judg 13:18		
ddc-1-02	la	la	{¶32}	1	BOOK CH V	Psal. cxlv. 3.	Ps	145	3	Ps 145:3	high	book-named				Ps 145:3		
ddc-1-02	la	la	{¶32}	2	BOOK CH V	Isa. xl. 28.	Isa	40	28	Isa 40:28	high	book-named				Isa 40:28		
ddc-1-02	en-sumner	en-sumner	{¶1}	0	BOOK CH V	Psal. xiv. 1.	Ps	14	1	Ps 14:1	high	book-named				Ps 14:1		
ddc-1-02	en-sumner	en-sumner	{¶1}	1	BOOK CH V	Job xii. 9.	Job	12	9	Job 12:9	high	book-named				Job 12:9		
ddc-1-02	en-sumner	en-sumner	{¶1}	2	BOOK CH V	Psal. xix. 1.	Ps	19	1	Ps 19:1	high	book-named		d6	plausible	Ps 19:1	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-1-02	en-sumner	en-sumner	{¶1}	3	BOOK CH V	Acts xiv. 17.	Acts	14	17	Acts 14:17	high	book-named				Acts 14:17		
ddc-1-02	en-sumner	en-sumner	{¶1}	4	— CH V-LIST	xvii. 27, 28.	Acts	17	27,28	Acts 17:27,28	carried	book-carried	ddc-1-02:en-sumner:{¶1}:3			Acts 17:27,28		
ddc-1-02	en-sumner	en-sumner	{¶1}	5	BOOK CH V-LIST	Rom. i. 19, 20.	Rom	1	19,20	Rom 1:19,20	high	book-named				Rom 1:19,20		
ddc-1-02	en-sumner	en-sumner	{¶1}	6	— CH V-LIST	and ii. 14, 15.	Rom	2	14,15	Rom 2:14,15	carried	book-carried	ddc-1-02:en-sumner:{¶1}:5			Rom 2:14,15		
ddc-1-02	en-sumner	en-sumner	{¶1}	7	BOOK CH V	1 Cor. i. 21.	1Cor	1	21	1Cor 1:21	high	book-named				1Cor 1:21		
ddc-1-02	en-sumner	en-sumner	{¶5}	0	BOOK CH V	Heb. xi. 6.	Heb	11	6	Heb 11:6	high	book-named				Heb 11:6		
ddc-1-02	en-sumner	en-sumner	{¶6}	0	BOOK CH V	Rom. x. 14.	Rom	10	14	Rom 10:14	high	book-named				Rom 10:14		
ddc-1-02	en-sumner	en-sumner	{¶8}	0	BOOK CH V	1 Tim. vi. 16.	1Tim	6	16	1Tim 6:16	high	book-named				1Tim 6:16		
ddc-1-02	en-sumner	en-sumner	{¶8}	1	BOOK CH V-LIST	Exod. xxxiii. 20, 23.	Exod	33	20,23	Exod 33:20,23	high	book-named		d7	plausible	Exod 33:20,23		
ddc-1-02	en-sumner	en-sumner	{¶8}	2	BOOK CH V	Isai. vi. 1.	Isa	6	1	Isa 6:1	high	book-named				Isa 6:1		
ddc-1-02	en-sumner	en-sumner	{¶8}	3	BOOK CH V	John i. 18.	John	1	18	John 1:18	high	book-named				John 1:18		
ddc-1-02	en-sumner	en-sumner	{¶8}	4	— CH V	vi. 46.	John	6	46	John 6:46	carried	book-carried	ddc-1-02:en-sumner:{¶8}:3			John 6:46		
ddc-1-02	en-sumner	en-sumner	{¶8}	5	— — V	v. 37	John	6	37	John 6:37	carried	book-and-chapter-carried	ddc-1-02:en-sumner:{¶8}:4			John 6:37		
ddc-1-02	en-sumner	en-sumner	{¶8}	6	BOOK CH V	1 Cor. xiii. 12.	1Cor	13	12	1Cor 13:12	high	book-named				1Cor 13:12		
ddc-1-02	en-sumner	en-sumner	{¶10}	0	BOOK CH V	Gen. vi. 6.	Gen	6	6	Gen 6:6	high	book-named				Gen 6:6		
ddc-1-02	en-sumner	en-sumner	{¶10}	1	BOOK CH V	Judges ii. 18	Judg	2	18	Judg 2:18	high	book-named				Judg 2:18		
ddc-1-02	en-sumner	en-sumner	{¶10}	2	BOOK CH V	Num. xxiii. 19.	Num	23	19	Num 23:19	high	book-named		d8	plausible	Num 23:19	versification	J–T Num 23 begins at Num 22:38 (read, leaf 154)
ddc-1-02	en-sumner	en-sumner	{¶10}	3	BOOK CH V	1 Sam. xv. 29.	1Sam	15	29	1Sam 15:29	high	book-named				1Sam 15:29		
ddc-1-02	en-sumner	en-sumner	{¶10}	4	BOOK CH V	Gen. vi. 6.	Gen	6	6	Gen 6:6	high	book-named				Gen 6:6		
ddc-1-02	en-sumner	en-sumner	{¶10}	5	BOOK CH V	Judges x. 16	Judg	10	16	Judg 10:16	high	book-named				Judg 10:16		
ddc-1-02	en-sumner	en-sumner	{¶10}	6	BOOK CH V	Exod. xxxi. 17.	Exod	31	17	Exod 31:17	high	book-named				Exod 31:17		
ddc-1-02	en-sumner	en-sumner	{¶10}	7	BOOK CH V	Deut. xxxii. 27	Deut	32	27	Deut 32:27	high	book-named				Deut 32:27		
ddc-1-02	en-sumner	en-sumner	{¶10}	8	BOOK CH V	Gen. i. 26.	Gen	1	26	Gen 1:26	high	book-named				Gen 1:26		
ddc-1-02	en-sumner	en-sumner	{¶10}	9	— — V	v. 3	Gen	1	3	Gen 1:3	carried	book-and-chapter-carried	ddc-1-02:en-sumner:{¶10}:8			Gen 1:3		
ddc-1-02	en-sumner	en-sumner	{¶10}	10	BOOK CH V	Deut. xxix. 29.	Deut	29	29	Deut 29:29	high	book-named				Deut 29:29		
ddc-1-02	en-sumner	en-sumner	{¶11}	0	BOOK CH V	2 Pet. i. 4.	2Pet	1	4	2Pet 1:4	high	book-named				2Pet 1:4		
ddc-1-02	en-sumner	en-sumner	{¶11}	1	BOOK CH V	Gal. iv. 8.	Gal	4	8	Gal 4:8	high	book-named				Gal 4:8		
ddc-1-02	en-sumner	en-sumner	{¶11}	2	BOOK CH V	Col. ii. 9.	Col	2	9	Col 2:9	high	book-named				Col 2:9		
ddc-1-02	en-sumner	en-sumner	{¶11}	3	BOOK CH V	Rom. i. 20.	Rom	1	20	Rom 1:20	high	book-named				Rom 1:20		
ddc-1-02	en-sumner	en-sumner	{¶11}	4	BOOK CH V	Acts xvii. 29.	Acts	17	29	Acts 17:29	high	book-named				Acts 17:29		
ddc-1-02	en-sumner	en-sumner	{¶11}	5	BOOK CH V	Isai. xxviii. 29.	Isa	28	29	Isa 28:29	high	book-named				Isa 28:29		
ddc-1-02	en-sumner	en-sumner	{¶12}	0	BOOK CH V	Exod. iii. 15.	Exod	3	15	Exod 3:15	high	book-named				Exod 3:15		
ddc-1-02	en-sumner	en-sumner	{¶12}	1	— CH V	xx. 7.	Exod	20	7	Exod 20:7	carried	book-carried	ddc-1-02:en-sumner:{¶12}:0			Exod 20:7		
ddc-1-02	en-sumner	en-sumner	{¶12}	2	BOOK CH V	1 Kings xvii. 12.	1Kgs	17	12	1Kgs 17:12	high	book-named				1Kgs 17:12		
ddc-1-02	en-sumner	en-sumner	{¶12}	3	BOOK CH V	Rev. i. 4.	Rev	1	4	Rev 1:4	high	book-named		d9	plausible	Rev 1:4	unchecked	different books, or a chapter-only citation
ddc-1-02	en-sumner	en-sumner	{¶12}	4	BOOK CH V	Exod. xvii. 16.	Exod	17	16	Exod 17:16	high	book-named				Exod 17:16		
ddc-1-02	en-sumner	en-sumner	{¶12}	5	BOOK CH V	Exod. iii. 14.	Exod	3	14	Exod 3:14	high	book-named				Exod 3:14		
ddc-1-02	en-sumner	en-sumner	{¶12}	6	BOOK CH V	Exod. vi. 3.	Exod	6	3	Exod 6:3	high	book-named				Exod 6:3		
ddc-1-02	en-sumner	en-sumner	{¶13}	0	BOOK CH V	Jer. x. 10.	Jer	10	10	Jer 10:10	high	book-named				Jer 10:10		
ddc-1-02	en-sumner	en-sumner	{¶13}	1	BOOK CH V	John xvii. 3.	John	17	3	John 17:3	high	book-named				John 17:3		
ddc-1-02	en-sumner	en-sumner	{¶13}	2	BOOK CH V	1 Thess. i. 9.	1Thess	1	9	1Thess 1:9	high	book-named		d10	suspect	1Thess 1:9	unchecked	no J–T division read for this chapter
ddc-1-02	en-sumner	en-sumner	{¶13}	3	BOOK CH V	1 John v. 20.	1John	5	20	1John 5:20	high	book-named				1John 5:20		
